Id,SalePrice
1461,107369.0975436234
1462,146789.63892355212
1463,178660.39574618195
1464,190888.87310878243
1465,209921.52736214688
1466,169340.86197447983
1467,175576.91718521973
1468,157497.2564519439
1469,206693.38216797137
1470,119478.331851029
1471,154251.18980730535
1472,100861.99735757947
1473,92514.25684994282
1474,143670.7042841873
1475,101865.51773599775
1476,370798.87820331415
1477,259707.59014291674
1478,317007.44125387486
1479,316814.01794749504
1480,466342.627975326
1481,311842.6444251906
1482,215946.70673973154
1483,172227.91624323375
1484,165258.60331002565
1485,193282.89010734335
1486,189477.71376818218
1487,339929.6200732337
1488,225162.7504873939
1489,198885.235487962
1490,252825.88938650768
1491,200733.8157709496
1492,102912.46032479503
1493,205189.56742981498
1494,311945.41395003063
1495,286644.8238343252
1496,245761.07681214882
1497,171098.81378433973
1498,179013.74084767918
1499,163270.4180875669
1500,153740.51947861718
1501,191396.6590580355
1502,135835.39897887915
1503,307596.9929114465
1504,239255.16469699156
1505,223897.23762892996
1506,190251.81186355095
1507,243972.57103892023
1508,191376.7951760198
1509,155652.85939635264
1510,146101.95398601523
1511,156449.09309770114
1512,171443.8568852652
1513,161874.61333161662
1514,157938.3617489065
1515,201271.31240147937
1516,155349.29471873585
1517,173063.3559908449
1518,118765.56883561981
1519,211572.39837954091
1520,119148.22963738516
1521,126097.05198637927
1522,188847.38161965428
1523,108885.3854562349
1524,120684.60239637899
1525,111384.96099761203
1526,104604.56972798824
1527,104642.22833422042
1528,126093.17341610744
1529,155988.10717562458
1530,213563.99621626124
1531,140437.4288500482
1532,100833.65047455291
1533,156959.2754662197
1534,122293.95383069997
1535,141812.17636320076
1536,93088.79418596203
1537,41220.971932333996
1538,156263.6973209243
1539,209790.2537976217
1540,119927.45038932639
1541,137438.4317826099
1542,150938.3686948704
1543,180546.71242764022
1544,87824.7520718693
1545,121647.79368681012
1546,146302.0719797054
1547,136433.77314735047
1548,152341.2491138991
1549,130431.67974246922
1550,150527.32998142974
1551,105617.14099919696
1552,160957.93322100036
1553,154250.0923514407
1554,117412.89654349636
1555,148884.94577757554
1556,68705.53894731619
1557,125946.84267610655
1558,104229.61540150069
1559,63121.06661148207
1560,125277.74146688975
1561,124044.6232562645
1562,130148.19082160818
1563,127567.50725960055
1564,155075.57344751473
1565,152863.2084051956
1566,230884.20253653426
1567,72475.3693642152
1568,226547.29106862433
1569,122746.39797089672
1570,133836.24243931012
1571,79094.10777892682
1572,138262.11695106293
1573,248623.3887253468
1574,134405.5082342493
1575,244647.4570805326
1576,232578.8615467256
1577,185688.96074191915
1578,158492.1622265551
1579,140028.35151551582
1580,192703.5301255806
1581,157200.7404799597
1582,141153.07437053532
1583,267842.954462493
1584,220613.0550809611
1585,135572.36915098497
1586,71865.49609788416
1587,114623.17042660272
1588,157559.88814540103
1589,100754.9372584048
1590,123968.07435925203
1591,86512.53360539748
1592,125192.63950211195
1593,140534.9715873099
1594,151503.66168171068
1595,115704.6582201308
1596,223533.03575624578
1597,208819.35560282145
1598,216464.53779768466
1599,190169.61181878572
1600,172941.3703834987
1601,51933.99878064051
1602,127927.80556221637
1603,57351.5695896531
1604,272300.7594506721
1605,226826.38457692644
1606,152927.5593344195
1607,165663.63366941395
1608,210209.17445549957
1609,188481.40195378647
1610,152342.31770978883
1611,134975.87149235175
1612,182271.52931634279
1613,160587.4790883831
1614,143316.85977939592
1615,95161.83049738102
1616,69937.67731217353
1617,83471.14004775925
1618,135267.54122828683
1619,151457.7944684963
1620,169559.91775750704
1621,124244.60433360425
1622,153077.97889266963
1623,251607.35349025522
1624,195790.51850567476
1625,114010.80950883652
1626,169704.65668514578
1627,184259.68351339226
1628,275652.1048666949
1629,185035.9170767187
1630,348020.5878362058
1631,253262.18076388788
1632,245393.16195617747
1633,188025.93988869866
1634,185163.4364820803
1635,172731.5901541745
1636,148116.47597481572
1637,193506.3173479756
1638,175934.87427623407
1639,182423.54219655873
1640,236888.84172905798
1641,178980.88040242085
1642,259531.72203200834
1643,216728.33530397862
1644,235413.03149605187
1645,204598.4017000256
1646,161271.8729088169
1647,159372.66987780872
1648,129879.92015863174
1649,131133.40116515593
1650,111808.62077920424
1651,115058.17139997498
1652,101191.81313448925
1653,97903.23850377198
1654,145342.31159053685
1655,123311.0210121268
1656,140854.70595492428
1657,156112.53899008385
1658,150251.51678860985
1659,125196.73639265558
1660,148425.35765466304
1661,418004.9523409957
1662,381753.8152070984
1663,379022.2468665734
1664,469035.39186835574
1665,334364.19554291194
1666,318586.8991175013
1667,366324.81274048635
1668,366480.1914915006
1669,327545.0825251992
1670,360987.2437118615
1671,265193.6589344478
1672,396216.39459313307
1673,294308.30115772213
1674,249118.85097445283
1675,204358.46829027715
1676,207531.58700822902
1677,215079.22858162047
1678,455375.3846697859
1679,382998.96933881746
1680,336808.3957306157
1681,285436.806977535
1682,322459.6893677251
1683,196583.95164210311
1684,173475.9065897351
1685,173766.56781001613
1686,165148.9824583992
1687,169090.25140841407
1688,181415.55114894707
1689,190295.5913436396
1690,192707.6361790436
1691,184640.68143146124
1692,260563.15842354606
1693,181893.3913541246
1694,185035.23972488657
1695,176691.51527812638
1696,259276.85922598618
1697,184837.16968020232
1698,335734.49284727435
1699,334271.0809588271
1700,274048.4971099455
1701,283700.48852251016
1702,226342.82019240948
1703,224868.05643320247
1704,262733.291713777
1705,252631.84524817448
1706,271902.9543614085
1707,230678.47934098516
1708,205057.66676409237
1709,245292.81362847812
1710,223371.53769169247
1711,275083.48043983115
1712,252381.4565528936
1713,278929.430894227
1714,218833.77090742756
1715,211790.44020385915
1716,181527.10758955794
1717,181736.27134829233
1718,147440.63885429688
1719,224365.38952175534
1720,225585.24132938287
1721,151437.57219369445
1722,117344.4514379989
1723,150758.24748020153
1724,215309.01957284418
1725,244809.3344428176
1726,185809.04064719184
1727,154833.32142483158
1728,163596.34020240285
1729,176691.30909712132
1730,159015.89997945598
1731,117509.98906938809
1732,129932.75546245523
1733,112032.4238317343
1734,125506.398181103
1735,104687.35639380221
1736,96016.82354431675
1737,281581.1122722066
1738,268381.2081128061
1739,253286.8572140475
1740,209769.96608860118
1741,184695.32772384663
1742,176805.56062533535
1743,171972.72580431748
1744,352594.74172799144
1745,220567.44294293647
1746,204143.16659715798
1747,213012.75122460254
1748,221012.27857080384
1749,132223.2332321118
1750,123655.17316334022
1751,230620.80858549388
1752,109665.7536963643
