Id,SalePrice
1461,112624.34455612677
1462,159739.5288017233
1463,186516.7263327828
1464,197154.48269230168
1465,205458.76545546664
1466,170109.79819166288
1467,174914.67024187697
1468,156537.48583494508
1469,212403.86660947767
1470,114814.6459117103
1471,154673.82083036035
1472,97527.52562540822
1473,93328.22047050975
1474,146113.78543028387
1475,106203.68182251192
1476,375890.83680968604
1477,262147.77188817924
1478,312081.98851851496
1479,304114.81140130037
1480,485292.74241417187
1481,309751.6170402305
1482,204474.4776160886
1483,176840.27915669253
1484,161547.58103422087
1485,177777.17324964097
1486,188131.43959248613
1487,335370.2129832184
1488,219414.967670208
1489,203143.18349797954
1490,256155.28044487027
1491,201427.6333316628
1492,102686.41863773407
1493,185869.75631138167
1494,304892.0891865614
1495,288854.3014751591
1496,243632.72339183147
1497,175264.75081027477
1498,175571.19813815522
1499,162402.68006300397
1500,148934.3780820026
1501,195743.33215735434
1502,133175.27491053534
1503,357199.1869180483
1504,233242.036095232
1505,224234.89066599216
1506,192313.77533885484
1507,257674.36300784256
1508,196161.37871196482
1509,154561.94000049809
1510,143516.98106842302
1511,160433.08887828884
1512,175159.23307210155
1513,150462.1278693756
1514,169874.3410188604
1515,207781.31682120962
1516,152518.396989438
1517,183146.97914326968
1518,121383.10437886268
1519,221204.3658231551
1520,118756.28114133919
1521,134423.24914306332
1522,188248.3336442666
1523,111830.16083616139
1524,123503.63259914902
1525,116193.48722513454
1526,104050.11584135736
1527,102202.64888002732
1528,130357.05752030495
1529,161014.85074621375
1530,211705.27665596572
1531,129498.11779516176
1532,91968.92982064697
1533,166704.0052970998
1534,126818.78812548259
1535,150842.85083949362
1536,92779.92290664001
1537,46295.905400096766
1538,151585.25354272386
1539,206723.98370738394
1540,118827.7236289299
1541,142258.17125378203
1542,166038.39611051534
1543,188174.03050139578
1544,75079.94188804002
1545,120031.49307779461
1546,137800.7947208063
1547,136441.67131075208
1548,150983.93013291946
1549,126379.63142743969
1550,143377.68735598744
1551,104036.71865032056
1552,153200.31845563668
1553,156954.70311602048
1554,113317.43897581796
1555,157685.41352778336
1556,51622.93384803387
1557,140420.47012392856
1558,107353.20631450233
1559,61007.69964737403
1560,116491.35279241705
1561,150665.60154859122
1562,131278.81514214267
1563,128492.21598317928
1564,162462.95066915502
1565,158050.55642486652
1566,227985.78442529685
1567,72301.8438628199
1568,220124.061400828
1569,136256.83954070642
1570,125462.41285090618
1571,81828.44609809073
1572,150812.24047443763
1573,267754.254623003
1574,135836.00727648375
1575,232532.8293552737
1576,230676.13112217846
1577,181736.53372600224
1578,158139.2884773818
1579,133884.27600880977
1580,189636.7687520148
1581,152376.8236190215
1582,134042.0094596787
1583,281799.60714652244
1584,219866.47791865826
1585,134110.7007113522
1586,81933.45801376081
1587,103555.69079257383
1588,152272.15146430614
1589,105550.49348780965
1590,122895.82650306824
1591,89775.14322030418
1592,127710.08517926183
1593,128255.79987370569
1594,157991.15256396853
1595,117322.32475790835
1596,230619.8173699874
1597,210387.54663938846
1598,212923.71848391282
1599,193559.92340276088
1600,171549.34728352877
1601,51456.75727585042
1602,128839.44597162488
1603,36812.64127860262
1604,272246.2811599312
1605,224203.13807008785
1606,148667.9976392983
1607,167521.90954606418
1608,200008.96348301682
1609,189908.94970883004
1610,150267.9940342343
1611,127132.4978850978
1612,186690.4919522698
1613,163801.59768933803
1614,136895.3726890309
1615,96196.61343719295
1616,72557.7765130451
1617,84133.49805251125
1618,134644.39988997413
1619,143337.81912596326
1620,189937.1731664827
1621,130146.10566560314
1622,150305.56784881765
1623,254532.8769611131
1624,198184.46227904694
1625,116399.43108842144
1626,167474.83759988475
1627,190934.53241919557
1628,275623.3131859705
1629,176932.10097704022
1630,365293.0686612926
1631,253810.1993540286
1632,250744.80201356998
1633,170885.6442679182
1634,180923.42824671918
1635,169476.3513954397
1636,144756.0455354554
1637,200839.44816104224
1638,177618.8455359465
1639,182443.9189431616
1640,235670.7612445465
1641,181198.46403454745
1642,250320.2488908957
1643,218201.58551063563
1644,235784.37803648066
1645,218006.84153590671
1646,155923.59644103903
1647,155547.282812661
1648,127582.05717638845
1649,126002.42141617517
1650,105430.87798821177
1651,112402.40969408548
1652,98146.09448700177
1653,94291.060976255
1654,144919.1799636661
1655,121156.45995289339
1656,140700.7612483843
1657,154444.41781537654
1658,145543.65726837184
1659,126729.486494324
1660,148483.53410798387
1661,440446.5951093408
1662,386230.36833818856
1663,387132.3653191732
1664,533654.4487905081
1665,333752.4453385607
1666,324314.0147486755
1667,377357.81491940765
1668,360631.5209849237
1669,318662.14957161085
1670,363300.87454865203
1671,269580.4362216011
1672,408862.6604229838
1673,290223.50255692226
1674,246276.6747860532
1675,203057.20390010643
1676,206303.89817197068
1677,217138.34452954785
1678,473829.912854302
1679,388420.62897617754
1680,341930.06364751724
1681,280457.6161254857
1682,320856.94832613395
1683,191561.46450573372
1684,168674.92627206282
1685,168594.19130350056
1686,161105.85709709453
1687,161161.67372252795
1688,180514.38415471173
1689,184462.40211885195
1690,187190.2896246778
1691,175867.9987777559
1692,252060.63728511473
1693,169029.19934666023
1694,180601.15818148653
1695,167026.51265209806
1696,263167.41342547745
1697,176098.28944248852
1698,341534.4535099309
1699,333494.45028974034
1700,271826.4129078815
1701,279745.3618240192
1702,236865.7266130437
1703,228746.0181754666
1704,269080.5516900856
1705,240616.05322078677
1706,191729.87527031096
1707,229703.08872082538
1708,202741.05916979577
1709,248013.18117765407
1710,219920.1070209913
1711,267859.99631795636
1712,253138.71372144774
1713,281947.61222507263
1714,227463.06885205922
1715,208502.9300384333
1716,186718.7342361954
1717,174757.4648718626
1718,152979.32377427828
1719,226369.46556635393
1720,253250.6317345099
1721,146874.13965472835
1722,117349.80749852843
1723,149717.82940929377
1724,218590.22099201096
1725,241737.60162209027
1726,186657.0655561933
1727,151597.37665676305
1728,153764.0477568194
1729,174451.42458921584
1730,169335.95196174624
1731,109639.11287752692
1732,132097.91466504178
1733,116789.56554145999
1734,121309.17479813137
1735,91020.22621821637
1736,94099.54527657198
1737,284912.8634069507
1738,264352.166155917
1739,246620.3098815488
1740,219419.43416259284
1741,191491.72903605946
1742,177767.72223281977
1743,169411.16901754137
1744,361707.8526995344
1745,222166.84370646768
1746,191044.08218496025
1747,220796.41473989148
1748,224749.9945240155
1749,134102.62744703353
1750,134015.06105455008
